revenue_id,account_id,revenue_month,starting_mrr,new_mrr,expansion_mrr,contraction_mrr,churn_mrr,ending_mrr
10708,640,2025-11-01,0,0,0,0,0,0
10709,640,2025-12-01,0,0,0,0,0,0
10710,640,2026-01-01,0,0,0,0,0,0
10711,640,2026-02-01,0,0,0,0,0,0
10712,640,2026-03-01,0,0,0,0,0,0
10713,640,2026-04-01,0,0,0,0,0,0
10714,640,2026-05-01,0,0,0,0,0,0
10715,640,2026-06-01,0,0,0,0,0,0
10716,641,2026-06-01,0,68325,0,0,0,68325
10717,642,2025-05-01,0,9211,0,0,0,9211
10718,642,2025-06-01,9211,0,1191,0,0,10402
10719,642,2025-07-01,10402,0,0,1101,0,9301
10720,642,2025-08-01,9301,0,0,0,0,9301
10721,642,2025-09-01,9301,0,0,0,0,9301
10722,642,2025-10-01,9301,0,0,0,0,9301
10723,642,2025-11-01,9301,0,2706,0,0,12007
10724,642,2025-12-01,12007,0,0,0,0,12007
10725,642,2026-01-01,12007,0,0,0,0,12007
10726,642,2026-02-01,12007,0,0,0,0,12007
10727,642,2026-03-01,12007,0,0,0,0,12007
10728,642,2026-04-01,12007,0,1710,0,0,13717
10729,642,2026-05-01,13717,0,0,0,0,13717
10730,642,2026-06-01,13717,0,0,0,0,13717
10731,643,2024-04-01,0,10207,0,0,0,10207
10732,643,2024-05-01,10207,0,0,0,10207,0
10733,643,2024-06-01,0,0,0,0,0,0
10734,643,2024-07-01,0,0,0,0,0,0
10735,643,2024-08-01,0,0,0,0,0,0
10736,643,2024-09-01,0,0,0,0,0,0
10737,643,2024-10-01,0,0,0,0,0,0
10738,643,2024-11-01,0,0,0,0,0,0
10739,643,2024-12-01,0,0,0,0,0,0
10740,643,2025-01-01,0,0,0,0,0,0
10741,643,2025-02-01,0,0,0,0,0,0
10742,643,2025-03-01,0,0,0,0,0,0
10743,643,2025-04-01,0,0,0,0,0,0
10744,643,2025-05-01,0,0,0,0,0,0
10745,643,2025-06-01,0,0,0,0,0,0
10746,643,2025-07-01,0,0,0,0,0,0
10747,643,2025-08-01,0,0,0,0,0,0
10748,643,2025-09-01,0,0,0,0,0,0
10749,643,2025-10-01,0,0,0,0,0,0
10750,643,2025-11-01,0,0,0,0,0,0
10751,643,2025-12-01,0,0,0,0,0,0
10752,643,2026-01-01,0,0,0,0,0,0
10753,643,2026-02-01,0,0,0,0,0,0
10754,643,2026-03-01,0,0,0,0,0,0
10755,643,2026-04-01,0,0,0,0,0,0
10756,643,2026-05-01,0,0,0,0,0,0
10757,643,2026-06-01,0,0,0,0,0,0
10758,644,2024-06-01,0,11968,0,0,0,11968
10759,644,2024-07-01,11968,0,0,0,0,11968
10760,644,2024-08-01,11968,0,0,0,0,11968
10761,644,2024-09-01,11968,0,0,0,0,11968
10762,644,2024-10-01,11968,0,0,0,0,11968
10763,644,2024-11-01,11968,0,0,0,0,11968
10764,644,2024-12-01,11968,0,0,0,0,11968
10765,644,2025-01-01,11968,0,0,0,0,11968
10766,644,2025-02-01,11968,0,0,0,0,11968
10767,644,2025-03-01,11968,0,0,0,0,11968
10768,644,2025-04-01,11968,0,0,0,0,11968
10769,644,2025-05-01,11968,0,0,0,0,11968
10770,644,2025-06-01,11968,0,0,0,0,11968
10771,644,2025-07-01,11968,0,0,0,0,11968
10772,644,2025-08-01,11968,0,0,0,0,11968
10773,644,2025-09-01,11968,0,0,0,0,11968
10774,644,2025-10-01,11968,0,0,0,0,11968
10775,644,2025-11-01,11968,0,0,0,0,11968
10776,644,2025-12-01,11968,0,0,0,0,11968
10777,644,2026-01-01,11968,0,0,0,0,11968
10778,644,2026-02-01,11968,0,0,0,0,11968
10779,644,2026-03-01,11968,0,0,0,0,11968
10780,644,2026-04-01,11968,0,0,0,0,11968
10781,644,2026-05-01,11968,0,0,0,0,11968
10782,644,2026-06-01,11968,0,0,0,0,11968
10783,645,2025-09-01,0,7381,0,0,0,7381
10784,645,2025-10-01,7381,0,0,0,7381,0
10785,645,2025-11-01,0,0,0,0,0,0
10786,645,2025-12-01,0,0,0,0,0,0
10787,645,2026-01-01,0,0,0,0,0,0
10788,645,2026-02-01,0,0,0,0,0,0
10789,645,2026-03-01,0,0,0,0,0,0
10790,645,2026-04-01,0,0,0,0,0,0
10791,645,2026-05-01,0,0,0,0,0,0
10792,645,2026-06-01,0,0,0,0,0,0
10793,646,2025-01-01,0,3707,0,0,0,3707
10794,646,2025-02-01,3707,0,0,0,0,3707
10795,646,2025-03-01,3707,0,0,0,0,3707
10796,646,2025-04-01,3707,0,0,0,0,3707
10797,646,2025-05-01,3707,0,0,0,0,3707
10798,646,2025-06-01,3707,0,0,0,0,3707
10799,646,2025-07-01,3707,0,0,0,0,3707
10800,646,2025-08-01,3707,0,0,0,0,3707
10801,646,2025-09-01,3707,0,0,0,0,3707
10802,646,2025-10-01,3707,0,0,0,0,3707
10803,646,2025-11-01,3707,0,0,0,0,3707
10804,646,2025-12-01,3707,0,0,0,0,3707
10805,646,2026-01-01,3707,0,1065,0,0,4772
10806,646,2026-02-01,4772,0,0,0,0,4772
10807,646,2026-03-01,4772,0,0,0,0,4772
10808,646,2026-04-01,4772,0,0,0,0,4772
10809,646,2026-05-01,4772,0,0,0,0,4772
10810,646,2026-06-01,4772,0,0,0,0,4772
10811,647,2025-10-01,0,6460,0,0,0,6460
10812,647,2025-11-01,6460,0,0,0,0,6460
10813,647,2025-12-01,6460,0,0,0,0,6460
10814,647,2026-01-01,6460,0,0,0,0,6460
10815,647,2026-02-01,6460,0,0,0,0,6460
10816,647,2026-03-01,6460,0,0,0,0,6460
10817,647,2026-04-01,6460,0,0,0,0,6460
10818,647,2026-05-01,6460,0,0,0,6460,0
10819,647,2026-06-01,0,0,0,0,0,0
10820,648,2025-07-01,0,6903,0,0,0,6903
10821,648,2025-08-01,6903,0,0,0,0,6903
10822,648,2025-09-01,6903,0,0,0,0,6903
10823,648,2025-10-01,6903,0,936,0,0,7839
10824,648,2025-11-01,7839,0,0,0,0,7839
10825,648,2025-12-01,7839,0,0,0,0,7839
10826,648,2026-01-01,7839,0,0,0,0,7839
10827,648,2026-02-01,7839,0,0,0,0,7839
10828,648,2026-03-01,7839,0,0,0,0,7839
10829,648,2026-04-01,7839,0,0,0,0,7839
10830,648,2026-05-01,7839,0,0,0,0,7839
10831,648,2026-06-01,7839,0,0,0,0,7839
10832,649,2024-12-01,0,35499,0,0,0,35499
10833,649,2025-01-01,35499,0,0,5318,0,30181
10834,649,2025-02-01,30181,0,0,0,0,30181
10835,649,2025-03-01,30181,0,0,0,0,30181
10836,649,2025-04-01,30181,0,0,7133,0,23048
10837,649,2025-05-01,23048,0,0,0,0,23048
10838,649,2025-06-01,23048,0,0,2904,0,20144
10839,649,2025-07-01,20144,0,0,0,0,20144
10840,649,2025-08-01,20144,0,0,0,20144,0
10841,649,2025-09-01,0,0,0,0,0,0
10842,649,2025-10-01,0,0,0,0,0,0
10843,649,2025-11-01,0,0,0,0,0,0
10844,649,2025-12-01,0,0,0,0,0,0
10845,649,2026-01-01,0,0,0,0,0,0
10846,649,2026-02-01,0,0,0,0,0,0
10847,649,2026-03-01,0,0,0,0,0,0
10848,649,2026-04-01,0,0,0,0,0,0
10849,649,2026-05-01,0,0,0,0,0,0
10850,649,2026-06-01,0,0,0,0,0,0
10851,650,2024-06-01,0,15458,0,0,0,15458
10852,650,2024-07-01,15458,0,0,0,15458,0
10853,650,2024-08-01,0,0,0,0,0,0
10854,650,2024-09-01,0,0,0,0,0,0
10855,650,2024-10-01,0,0,0,0,0,0
10856,650,2024-11-01,0,0,0,0,0,0
10857,650,2024-12-01,0,0,0,0,0,0
10858,650,2025-01-01,0,0,0,0,0,0
10859,650,2025-02-01,0,0,0,0,0,0
10860,650,2025-03-01,0,0,0,0,0,0
10861,650,2025-04-01,0,0,0,0,0,0
10862,650,2025-05-01,0,0,0,0,0,0
10863,650,2025-06-01,0,0,0,0,0,0
10864,650,2025-07-01,0,0,0,0,0,0
10865,650,2025-08-01,0,0,0,0,0,0
10866,650,2025-09-01,0,0,0,0,0,0
10867,650,2025-10-01,0,0,0,0,0,0
10868,650,2025-11-01,0,0,0,0,0,0
10869,650,2025-12-01,0,0,0,0,0,0
10870,650,2026-01-01,0,0,0,0,0,0
10871,650,2026-02-01,0,0,0,0,0,0
10872,650,2026-03-01,0,0,0,0,0,0
10873,650,2026-04-01,0,0,0,0,0,0
10874,650,2026-05-01,0,0,0,0,0,0
10875,650,2026-06-01,0,0,0,0,0,0
10876,651,2026-02-01,0,17414,0,0,0,17414
10877,651,2026-03-01,17414,0,0,0,0,17414
10878,651,2026-04-01,17414,0,0,0,0,17414
10879,651,2026-05-01,17414,0,0,0,0,17414
10880,651,2026-06-01,17414,0,0,0,0,17414
10881,652,2024-12-01,0,3560,0,0,0,3560
10882,652,2025-01-01,3560,0,0,0,0,3560
10883,652,2025-02-01,3560,0,0,0,0,3560
10884,652,2025-03-01,3560,0,0,0,0,3560
10885,652,2025-04-01,3560,0,0,0,0,3560
10886,652,2025-05-01,3560,0,0,0,0,3560
10887,652,2025-06-01,3560,0,0,811,0,2749
10888,652,2025-07-01,2749,0,0,0,0,2749
10889,652,2025-08-01,2749,0,0,0,0,2749
10890,652,2025-09-01,2749,0,0,0,0,2749
10891,652,2025-10-01,2749,0,0,0,0,2749
10892,652,2025-11-01,2749,0,0,0,0,2749
10893,652,2025-12-01,2749,0,0,0,0,2749
10894,652,2026-01-01,2749,0,0,0,0,2749
10895,652,2026-02-01,2749,0,0,0,0,2749
10896,652,2026-03-01,2749,0,0,0,0,2749
10897,652,2026-04-01,2749,0,0,0,0,2749
10898,652,2026-05-01,2749,0,0,0,0,2749
10899,652,2026-06-01,2749,0,0,0,0,2749
10900,653,2025-11-01,0,5596,0,0,0,5596
10901,653,2025-12-01,5596,0,0,0,5596,0
10902,653,2026-01-01,0,0,0,0,0,0
10903,653,2026-02-01,0,0,0,0,0,0
10904,653,2026-03-01,0,0,0,0,0,0
10905,653,2026-04-01,0,0,0,0,0,0
10906,653,2026-05-01,0,0,0,0,0,0
10907,653,2026-06-01,0,0,0,0,0,0
10908,654,2024-12-01,0,23019,0,0,0,23019
10909,654,2025-01-01,23019,0,2335,0,0,25354
10910,654,2025-02-01,25354,0,0,0,0,25354
10911,654,2025-03-01,25354,0,0,0,0,25354
10912,654,2025-04-01,25354,0,0,0,0,25354
10913,654,2025-05-01,25354,0,0,0,0,25354
10914,654,2025-06-01,25354,0,0,0,0,25354
10915,654,2025-07-01,25354,0,0,0,0,25354
10916,654,2025-08-01,25354,0,0,0,0,25354
10917,654,2025-09-01,25354,0,0,0,0,25354
10918,654,2025-10-01,25354,0,0,0,0,25354
10919,654,2025-11-01,25354,0,0,0,0,25354
10920,654,2025-12-01,25354,0,0,0,0,25354
10921,654,2026-01-01,25354,0,0,0,0,25354
10922,654,2026-02-01,25354,0,0,0,0,25354
10923,654,2026-03-01,25354,0,0,0,0,25354
10924,654,2026-04-01,25354,0,0,0,0,25354
10925,654,2026-05-01,25354,0,0,5858,0,19496
10926,654,2026-06-01,19496,0,0,0,0,19496
10927,655,2024-06-01,0,10728,0,0,0,10728
10928,655,2024-07-01,10728,0,0,0,0,10728
10929,655,2024-08-01,10728,0,0,0,0,10728
10930,655,2024-09-01,10728,0,0,0,0,10728
10931,655,2024-10-01,10728,0,0,0,0,10728
10932,655,2024-11-01,10728,0,0,0,10728,0
10933,655,2024-12-01,0,0,0,0,0,0
10934,655,2025-01-01,0,0,0,0,0,0
10935,655,2025-02-01,0,0,0,0,0,0
10936,655,2025-03-01,0,0,0,0,0,0
10937,655,2025-04-01,0,0,0,0,0,0
10938,655,2025-05-01,0,0,0,0,0,0
10939,655,2025-06-01,0,0,0,0,0,0
10940,655,2025-07-01,0,0,0,0,0,0
10941,655,2025-08-01,0,0,0,0,0,0
10942,655,2025-09-01,0,0,0,0,0,0
10943,655,2025-10-01,0,0,0,0,0,0
10944,655,2025-11-01,0,0,0,0,0,0
10945,655,2025-12-01,0,0,0,0,0,0
10946,655,2026-01-01,0,0,0,0,0,0
10947,655,2026-02-01,0,0,0,0,0,0
10948,655,2026-03-01,0,0,0,0,0,0
10949,655,2026-04-01,0,0,0,0,0,0
10950,655,2026-05-01,0,0,0,0,0,0
10951,655,2026-06-01,0,0,0,0,0,0
10952,656,2024-09-01,0,5097,0,0,0,5097
10953,656,2024-10-01,5097,0,0,0,5097,0
10954,656,2024-11-01,0,0,0,0,0,0
10955,656,2024-12-01,0,0,0,0,0,0
10956,656,2025-01-01,0,0,0,0,0,0
10957,656,2025-02-01,0,0,0,0,0,0
10958,656,2025-03-01,0,0,0,0,0,0
10959,656,2025-04-01,0,0,0,0,0,0
10960,656,2025-05-01,0,0,0,0,0,0
10961,656,2025-06-01,0,0,0,0,0,0
10962,656,2025-07-01,0,0,0,0,0,0
10963,656,2025-08-01,0,0,0,0,0,0
10964,656,2025-09-01,0,0,0,0,0,0
10965,656,2025-10-01,0,0,0,0,0,0
10966,656,2025-11-01,0,0,0,0,0,0
10967,656,2025-12-01,0,0,0,0,0,0
10968,656,2026-01-01,0,0,0,0,0,0
10969,656,2026-02-01,0,0,0,0,0,0
10970,656,2026-03-01,0,0,0,0,0,0
10971,656,2026-04-01,0,0,0,0,0,0
10972,656,2026-05-01,0,0,0,0,0,0
10973,656,2026-06-01,0,0,0,0,0,0
10974,657,2024-06-01,0,3582,0,0,0,3582
10975,657,2024-07-01,3582,0,0,0,0,3582
10976,657,2024-08-01,3582,0,0,0,0,3582
10977,657,2024-09-01,3582,0,0,0,0,3582
10978,657,2024-10-01,3582,0,0,0,0,3582
10979,657,2024-11-01,3582,0,0,0,0,3582
10980,657,2024-12-01,3582,0,0,0,0,3582
10981,657,2025-01-01,3582,0,0,0,0,3582
10982,657,2025-02-01,3582,0,0,0,0,3582
10983,657,2025-03-01,3582,0,0,0,0,3582
10984,657,2025-04-01,3582,0,0,0,0,3582
10985,657,2025-05-01,3582,0,0,0,0,3582
10986,657,2025-06-01,3582,0,0,0,0,3582
10987,657,2025-07-01,3582,0,0,0,0,3582
10988,657,2025-08-01,3582,0,0,0,0,3582
10989,657,2025-09-01,3582,0,0,0,0,3582
10990,657,2025-10-01,3582,0,0,0,0,3582
10991,657,2025-11-01,3582,0,0,0,0,3582
10992,657,2025-12-01,3582,0,0,0,0,3582
10993,657,2026-01-01,3582,0,0,0,0,3582
10994,657,2026-02-01,3582,0,0,0,0,3582
10995,657,2026-03-01,3582,0,0,0,0,3582
10996,657,2026-04-01,3582,0,0,0,0,3582
10997,657,2026-05-01,3582,0,0,0,0,3582
10998,657,2026-06-01,3582,0,0,0,0,3582
10999,658,2025-05-01,0,3996,0,0,0,3996
11000,658,2025-06-01,3996,0,0,0,0,3996
11001,658,2025-07-01,3996,0,0,750,0,3246
11002,658,2025-08-01,3246,0,0,0,0,3246
11003,658,2025-09-01,3246,0,0,0,0,3246
11004,658,2025-10-01,3246,0,0,0,0,3246
11005,658,2025-11-01,3246,0,0,0,0,3246
11006,658,2025-12-01,3246,0,0,0,0,3246
11007,658,2026-01-01,3246,0,0,0,0,3246
11008,658,2026-02-01,3246,0,383,0,0,3629
11009,658,2026-03-01,3629,0,0,0,0,3629
11010,658,2026-04-01,3629,0,0,0,0,3629
11011,658,2026-05-01,3629,0,0,0,0,3629
11012,658,2026-06-01,3629,0,1076,0,0,4705
11013,659,2025-05-01,0,15157,0,0,0,15157
11014,659,2025-06-01,15157,0,0,0,0,15157
11015,659,2025-07-01,15157,0,0,0,0,15157
11016,659,2025-08-01,15157,0,0,0,0,15157
11017,659,2025-09-01,15157,0,3842,0,0,18999
11018,659,2025-10-01,18999,0,0,0,0,18999
11019,659,2025-11-01,18999,0,0,0,0,18999
11020,659,2025-12-01,18999,0,0,0,18999,0
11021,659,2026-01-01,0,0,0,0,0,0
11022,659,2026-02-01,0,0,0,0,0,0
11023,659,2026-03-01,0,0,0,0,0,0
11024,659,2026-04-01,0,0,0,0,0,0
11025,659,2026-05-01,0,0,0,0,0,0
11026,659,2026-06-01,0,0,0,0,0,0
11027,660,2024-07-01,0,12952,0,0,0,12952
11028,660,2024-08-01,12952,0,0,0,0,12952
11029,660,2024-09-01,12952,0,0,0,0,12952
11030,660,2024-10-01,12952,0,0,0,0,12952
11031,660,2024-11-01,12952,0,0,0,0,12952
11032,660,2024-12-01,12952,0,0,0,0,12952
11033,660,2025-01-01,12952,0,0,0,0,12952
11034,660,2025-02-01,12952,0,0,0,12952,0
11035,660,2025-03-01,0,0,0,0,0,0
11036,660,2025-04-01,0,0,0,0,0,0
11037,660,2025-05-01,0,0,0,0,0,0
11038,660,2025-06-01,0,0,0,0,0,0
11039,660,2025-07-01,0,0,0,0,0,0
11040,660,2025-08-01,0,0,0,0,0,0
11041,660,2025-09-01,0,0,0,0,0,0
11042,660,2025-10-01,0,0,0,0,0,0
11043,660,2025-11-01,0,0,0,0,0,0
11044,660,2025-12-01,0,0,0,0,0,0
11045,660,2026-01-01,0,0,0,0,0,0
11046,660,2026-02-01,0,0,0,0,0,0
11047,660,2026-03-01,0,0,0,0,0,0
11048,660,2026-04-01,0,0,0,0,0,0
11049,660,2026-05-01,0,0,0,0,0,0
11050,660,2026-06-01,0,0,0,0,0,0
11051,661,2025-12-01,0,3899,0,0,0,3899
11052,661,2026-01-01,3899,0,479,0,0,4378
11053,661,2026-02-01,4378,0,0,0,0,4378
11054,661,2026-03-01,4378,0,0,0,0,4378
11055,661,2026-04-01,4378,0,0,0,0,4378
11056,661,2026-05-01,4378,0,0,0,0,4378
11057,661,2026-06-01,4378,0,0,0,0,4378
11058,662,2026-01-01,0,9301,0,0,0,9301
11059,662,2026-02-01,9301,0,0,0,0,9301
11060,662,2026-03-01,9301,0,0,0,0,9301
11061,662,2026-04-01,9301,0,0,0,0,9301
11062,662,2026-05-01,9301,0,0,1698,0,7603
11063,662,2026-06-01,7603,0,0,1392,0,6211
11064,663,2024-03-01,0,5945,0,0,0,5945
11065,663,2024-04-01,5945,0,0,1035,0,4910
11066,663,2024-05-01,4910,0,0,0,0,4910
11067,663,2024-06-01,4910,0,0,0,0,4910
11068,663,2024-07-01,4910,0,0,0,0,4910
11069,663,2024-08-01,4910,0,0,0,0,4910
11070,663,2024-09-01,4910,0,0,0,0,4910
11071,663,2024-10-01,4910,0,0,687,0,4223
11072,663,2024-11-01,4223,0,0,0,0,4223
11073,663,2024-12-01,4223,0,0,0,0,4223
11074,663,2025-01-01,4223,0,0,0,0,4223
11075,663,2025-02-01,4223,0,0,0,0,4223
11076,663,2025-03-01,4223,0,0,0,4223,0
11077,663,2025-04-01,0,0,0,0,0,0
11078,663,2025-05-01,0,0,0,0,0,0
11079,663,2025-06-01,0,0,0,0,0,0
11080,663,2025-07-01,0,0,0,0,0,0
11081,663,2025-08-01,0,0,0,0,0,0
11082,663,2025-09-01,0,0,0,0,0,0
11083,663,2025-10-01,0,0,0,0,0,0
11084,663,2025-11-01,0,0,0,0,0,0
11085,663,2025-12-01,0,0,0,0,0,0
11086,663,2026-01-01,0,0,0,0,0,0
11087,663,2026-02-01,0,0,0,0,0,0
11088,663,2026-03-01,0,0,0,0,0,0
11089,663,2026-04-01,0,0,0,0,0,0
11090,663,2026-05-01,0,0,0,0,0,0
11091,663,2026-06-01,0,0,0,0,0,0
11092,664,2025-10-01,0,3478,0,0,0,3478
11093,664,2025-11-01,3478,0,0,0,0,3478
11094,664,2025-12-01,3478,0,0,0,0,3478
11095,664,2026-01-01,3478,0,0,0,0,3478
11096,664,2026-02-01,3478,0,0,0,0,3478
11097,664,2026-03-01,3478,0,0,0,3478,0
11098,664,2026-04-01,0,0,0,0,0,0
11099,664,2026-05-01,0,0,0,0,0,0
11100,664,2026-06-01,0,0,0,0,0,0
11101,665,2024-02-01,0,3507,0,0,0,3507
11102,665,2024-03-01,3507,0,0,0,0,3507
11103,665,2024-04-01,3507,0,0,0,0,3507
11104,665,2024-05-01,3507,0,0,0,0,3507
11105,665,2024-06-01,3507,0,0,0,0,3507
11106,665,2024-07-01,3507,0,0,0,0,3507
11107,665,2024-08-01,3507,0,0,0,0,3507
11108,665,2024-09-01,3507,0,0,0,0,3507
11109,665,2024-10-01,3507,0,0,0,0,3507
11110,665,2024-11-01,3507,0,881,0,0,4388
11111,665,2024-12-01,4388,0,666,0,0,5054
11112,665,2025-01-01,5054,0,0,0,0,5054
11113,665,2025-02-01,5054,0,0,0,0,5054
11114,665,2025-03-01,5054,0,0,0,0,5054
11115,665,2025-04-01,5054,0,0,0,0,5054
11116,665,2025-05-01,5054,0,0,0,5054,0
11117,665,2025-06-01,0,0,0,0,0,0
11118,665,2025-07-01,0,0,0,0,0,0
11119,665,2025-08-01,0,0,0,0,0,0
11120,665,2025-09-01,0,0,0,0,0,0
11121,665,2025-10-01,0,0,0,0,0,0
11122,665,2025-11-01,0,0,0,0,0,0
11123,665,2025-12-01,0,0,0,0,0,0
11124,665,2026-01-01,0,0,0,0,0,0
11125,665,2026-02-01,0,0,0,0,0,0
11126,665,2026-03-01,0,0,0,0,0,0
11127,665,2026-04-01,0,0,0,0,0,0
11128,665,2026-05-01,0,0,0,0,0,0
11129,665,2026-06-01,0,0,0,0,0,0
11130,666,2024-03-01,0,5880,0,0,0,5880
11131,666,2024-04-01,5880,0,0,0,0,5880
11132,666,2024-05-01,5880,0,0,1455,0,4425
11133,666,2024-06-01,4425,0,0,0,0,4425
11134,666,2024-07-01,4425,0,1199,0,0,5624
11135,666,2024-08-01,5624,0,0,0,0,5624
11136,666,2024-09-01,5624,0,0,0,0,5624
11137,666,2024-10-01,5624,0,0,0,0,5624
11138,666,2024-11-01,5624,0,0,0,0,5624
11139,666,2024-12-01,5624,0,0,0,0,5624
11140,666,2025-01-01,5624,0,0,0,0,5624
11141,666,2025-02-01,5624,0,0,0,0,5624
11142,666,2025-03-01,5624,0,0,0,0,5624
11143,666,2025-04-01,5624,0,0,0,5624,0
11144,666,2025-05-01,0,0,0,0,0,0
11145,666,2025-06-01,0,0,0,0,0,0
11146,666,2025-07-01,0,0,0,0,0,0
11147,666,2025-08-01,0,0,0,0,0,0
11148,666,2025-09-01,0,0,0,0,0,0
11149,666,2025-10-01,0,0,0,0,0,0
11150,666,2025-11-01,0,0,0,0,0,0
11151,666,2025-12-01,0,0,0,0,0,0
11152,666,2026-01-01,0,0,0,0,0,0
11153,666,2026-02-01,0,0,0,0,0,0
11154,666,2026-03-01,0,0,0,0,0,0
11155,666,2026-04-01,0,0,0,0,0,0
11156,666,2026-05-01,0,0,0,0,0,0
11157,666,2026-06-01,0,0,0,0,0,0
11158,667,2026-01-01,0,44078,0,0,0,44078
11159,667,2026-02-01,44078,0,0,0,0,44078
11160,667,2026-03-01,44078,0,0,0,0,44078
11161,667,2026-04-01,44078,0,0,0,0,44078
11162,667,2026-05-01,44078,0,0,0,0,44078
11163,667,2026-06-01,44078,0,0,0,0,44078
11164,668,2024-10-01,0,9857,0,0,0,9857
11165,668,2024-11-01,9857,0,0,0,0,9857
11166,668,2024-12-01,9857,0,0,0,0,9857
11167,668,2025-01-01,9857,0,1997,0,0,11854
11168,668,2025-02-01,11854,0,0,0,0,11854
11169,668,2025-03-01,11854,0,0,0,0,11854
11170,668,2025-04-01,11854,0,0,0,0,11854
11171,668,2025-05-01,11854,0,0,0,0,11854
11172,668,2025-06-01,11854,0,0,0,0,11854
11173,668,2025-07-01,11854,0,0,0,0,11854
11174,668,2025-08-01,11854,0,0,0,0,11854
11175,668,2025-09-01,11854,0,0,0,0,11854
11176,668,2025-10-01,11854,0,0,0,0,11854
11177,668,2025-11-01,11854,0,0,0,0,11854
11178,668,2025-12-01,11854,0,0,0,0,11854
11179,668,2026-01-01,11854,0,0,0,0,11854
11180,668,2026-02-01,11854,0,0,0,0,11854
11181,668,2026-03-01,11854,0,0,0,0,11854
11182,668,2026-04-01,11854,0,0,0,0,11854
11183,668,2026-05-01,11854,0,0,0,0,11854
11184,668,2026-06-01,11854,0,0,2590,0,9264
11185,669,2025-07-01,0,3272,0,0,0,3272
11186,669,2025-08-01,3272,0,878,0,0,4150
11187,669,2025-09-01,4150,0,0,626,0,3524
11188,669,2025-10-01,3524,0,0,0,0,3524
11189,669,2025-11-01,3524,0,0,0,0,3524
11190,669,2025-12-01,3524,0,0,0,0,3524
11191,669,2026-01-01,3524,0,0,0,0,3524
11192,669,2026-02-01,3524,0,0,0,0,3524
11193,669,2026-03-01,3524,0,0,0,0,3524
11194,669,2026-04-01,3524,0,0,0,3524,0
11195,669,2026-05-01,0,0,0,0,0,0
11196,669,2026-06-01,0,0,0,0,0,0
11197,670,2025-07-01,0,17433,0,0,0,17433
11198,670,2025-08-01,17433,0,0,0,0,17433
11199,670,2025-09-01,17433,0,0,0,0,17433
11200,670,2025-10-01,17433,0,0,0,0,17433
11201,670,2025-11-01,17433,0,0,0,0,17433
11202,670,2025-12-01,17433,0,0,0,0,17433
11203,670,2026-01-01,17433,0,0,0,0,17433
11204,670,2026-02-01,17433,0,0,0,0,17433
11205,670,2026-03-01,17433,0,0,0,0,17433
11206,670,2026-04-01,17433,0,0,0,0,17433
11207,670,2026-05-01,17433,0,0,0,0,17433
11208,670,2026-06-01,17433,0,0,0,0,17433
11209,671,2025-05-01,0,12401,0,0,0,12401
11210,671,2025-06-01,12401,0,0,0,0,12401
11211,671,2025-07-01,12401,0,0,0,0,12401
11212,671,2025-08-01,12401,0,0,0,0,12401
11213,671,2025-09-01,12401,0,0,0,0,12401
11214,671,2025-10-01,12401,0,0,1651,0,10750
11215,671,2025-11-01,10750,0,0,0,0,10750
11216,671,2025-12-01,10750,0,0,0,0,10750
11217,671,2026-01-01,10750,0,0,0,0,10750
11218,671,2026-02-01,10750,0,0,0,0,10750
11219,671,2026-03-01,10750,0,0,0,0,10750
11220,671,2026-04-01,10750,0,1573,0,0,12323
11221,671,2026-05-01,12323,0,0,0,0,12323
11222,671,2026-06-01,12323,0,0,0,0,12323
11223,672,2024-07-01,0,6950,0,0,0,6950
11224,672,2024-08-01,6950,0,0,0,0,6950
11225,672,2024-09-01,6950,0,0,0,0,6950
11226,672,2024-10-01,6950,0,0,0,0,6950
11227,672,2024-11-01,6950,0,0,0,0,6950
11228,672,2024-12-01,6950,0,0,0,0,6950
11229,672,2025-01-01,6950,0,0,0,0,6950
11230,672,2025-02-01,6950,0,0,0,0,6950
11231,672,2025-03-01,6950,0,0,0,0,6950
11232,672,2025-04-01,6950,0,0,0,0,6950
11233,672,2025-05-01,6950,0,0,0,0,6950
11234,672,2025-06-01,6950,0,0,0,0,6950
11235,672,2025-07-01,6950,0,0,0,0,6950
11236,672,2025-08-01,6950,0,0,0,0,6950
11237,672,2025-09-01,6950,0,0,0,0,6950
11238,672,2025-10-01,6950,0,0,0,0,6950
11239,672,2025-11-01,6950,0,0,0,0,6950
11240,672,2025-12-01,6950,0,0,0,0,6950
11241,672,2026-01-01,6950,0,0,0,0,6950
11242,672,2026-02-01,6950,0,0,0,0,6950
11243,672,2026-03-01,6950,0,0,0,0,6950
11244,672,2026-04-01,6950,0,0,0,0,6950
11245,672,2026-05-01,6950,0,0,0,0,6950
11246,672,2026-06-01,6950,0,0,0,0,6950
11247,673,2024-05-01,0,5142,0,0,0,5142
11248,673,2024-06-01,5142,0,0,0,0,5142
11249,673,2024-07-01,5142,0,0,0,0,5142
11250,673,2024-08-01,5142,0,0,0,0,5142
11251,673,2024-09-01,5142,0,0,0,0,5142
11252,673,2024-10-01,5142,0,0,0,0,5142
11253,673,2024-11-01,5142,0,0,0,0,5142
11254,673,2024-12-01,5142,0,0,0,0,5142
11255,673,2025-01-01,5142,0,516,0,0,5658
11256,673,2025-02-01,5658,0,0,0,0,5658
